L1,L2,L3,L4,R1,R2,R3,R4,R5,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
WNT1,,,,SFRP5,,,,,2817,DEVCOMLR:9606:F287C2B966D1,human_disease_LR002760,WNT1,SFRP5,WNT1>>SFRP5,simple,1,1,WNT1>>SFRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT1,,,,WIF1,,,,,2818,DEVCOMLR:9606:384C00F4CF55,human_disease_LR002761,WNT1,WIF1,WNT1>>WIF1,simple,1,1,WNT1>>WIF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT10A,,,,FRZB,,,,,2819,DEVCOMLR:9606:64416F3BCA9A,human_disease_LR002762,WNT10A,FRZB,WNT10A>>FRZB,simple,1,1,WNT10A>>FRZB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,CER1,,,,,2820,DEVCOMLR:9606:A76759E9BFB7,human_disease_LR002763,WNT11,CER1,WNT11>>CER1,simple,1,1,WNT11>>CER1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,FRZB,,,,,2821,DEVCOMLR:9606:6DBF6272E188,human_disease_LR002764,WNT11,FRZB,WNT11>>FRZB,simple,1,1,WNT11>>FRZB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,FZD1,LRP5,,,,2822,DEVCOMLR:9606:B246B9408106,human_disease_LR002765,WNT11,FZD1|LRP5,WNT11>>FZD1|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,FZD1,LRP6,,,,2823,DEVCOMLR:9606:BDEE8BF50BD8,human_disease_LR002766,WNT11,FZD1|LRP6,WNT11>>FZD1|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT11,,,,FZD10,LRP5,,,,2824,DEVCOMLR:9606:6741C4A68562,human_disease_LR002767,WNT11,FZD10|LRP5,WNT11>>FZD10|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD10,LRP6,,,,2825,DEVCOMLR:9606:D4348F40C771,human_disease_LR002768,WNT11,FZD10|LRP6,WNT11>>FZD10|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD2,LRP5,,,,2826,DEVCOMLR:9606:400298FC037F,human_disease_LR002769,WNT11,FZD2|LRP5,WNT11>>FZD2|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD2,LRP6,,,,2827,DEVCOMLR:9606:B73515B9B7BF,human_disease_LR002770,WNT11,FZD2|LRP6,WNT11>>FZD2|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD3,LRP5,,,,2828,DEVCOMLR:9606:466358324162,human_disease_LR002771,WNT11,FZD3|LRP5,WNT11>>FZD3|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD3,LRP6,,,,2829,DEVCOMLR:9606:BC78F686C182,human_disease_LR002772,WNT11,FZD3|LRP6,WNT11>>FZD3|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD4,LRP5,,,,2830,DEVCOMLR:9606:EA3FB685152F,human_disease_LR002773,WNT11,FZD4|LRP5,WNT11>>FZD4|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD4,LRP6,,,,2831,DEVCOMLR:9606:C1F30C43FD74,human_disease_LR002774,WNT11,FZD4|LRP6,WNT11>>FZD4|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD5,LRP5,,,,2832,DEVCOMLR:9606:1766A04C4DA5,human_disease_LR002775,WNT11,FZD5|LRP5,WNT11>>FZD5|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,34564708,34564708,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD5,LRP6,,,,2833,DEVCOMLR:9606:4C16A596FFF6,human_disease_LR002776,WNT11,FZD5|LRP6,WNT11>>FZD5|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,34564708,34564708,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD6,LRP5,,,,2834,DEVCOMLR:9606:08C32725B37B,human_disease_LR002777,WNT11,FZD6|LRP5,WNT11>>FZD6|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD6,LRP6,,,,2835,DEVCOMLR:9606:99BC4027D349,human_disease_LR002778,WNT11,FZD6|LRP6,WNT11>>FZD6|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD7,LRP5,,,,2836,DEVCOMLR:9606:DBB5C5160728,human_disease_LR002779,WNT11,FZD7|LRP5,WNT11>>FZD7|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10862746,10862746,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD7,LRP6,,,,2837,DEVCOMLR:9606:0562DFE19B63,human_disease_LR002780,WNT11,FZD7|LRP6,WNT11>>FZD7|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,10862746,10862746,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD8,LRP5,,,,2838,DEVCOMLR:9606:46A436E09223,human_disease_LR002781,WNT11,FZD8|LRP5,WNT11>>FZD8|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD8,LRP6,,,,2839,DEVCOMLR:9606:CB1C7BF34832,human_disease_LR002782,WNT11,FZD8|LRP6,WNT11>>FZD8|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,29717114,29717114,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,FZD9,LRP5,,,,2840,DEVCOMLR:9606:B4C5190E96EC,human_disease_LR002783,WNT11,FZD9|LRP5,WNT11>>FZD9|LRP5,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,1
WNT11,,,,FZD9,LRP6,,,,2841,DEVCOMLR:9606:BA760F512B32,human_disease_LR002784,WNT11,FZD9|LRP6,WNT11>>FZD9|LRP6,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,1
WNT11,,,,SFRP1,,,,,2842,DEVCOMLR:9606:5BFCF4C5E4DC,human_disease_LR002785,WNT11,SFRP1,WNT11>>SFRP1,simple,1,1,WNT11>>SFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,SFRP2,,,,,2843,DEVCOMLR:9606:43464A0A8CA8,human_disease_LR002786,WNT11,SFRP2,WNT11>>SFRP2,simple,1,1,WNT11>>SFRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,SFRP4,,,,,2844,DEVCOMLR:9606:8B05844B9BB9,human_disease_LR002787,WNT11,SFRP4,WNT11>>SFRP4,simple,1,1,WNT11>>SFRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT11,,,,SFRP5,,,,,2845,DEVCOMLR:9606:A5A144A818C8,human_disease_LR002788,WNT11,SFRP5,WNT11>>SFRP5,simple,1,1,WNT11>>SFRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT11,,,,WIF1,,,,,2846,DEVCOMLR:9606:E4F3A599934D,human_disease_LR002789,WNT11,WIF1,WNT11>>WIF1,simple,1,1,WNT11>>WIF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT16,,,,CER1,,,,,2847,DEVCOMLR:9606:2B8C582248BB,human_disease_LR002790,WNT16,CER1,WNT16>>CER1,simple,1,1,WNT16>>CER1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT16,,,,FRZB,,,,,2848,DEVCOMLR:9606:F2E868D3CAC0,human_disease_LR002791,WNT16,FRZB,WNT16>>FRZB,simple,1,1,WNT16>>FRZB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT16,,,,SFRP1,,,,,2849,DEVCOMLR:9606:90D4C5085392,human_disease_LR002792,WNT16,SFRP1,WNT16>>SFRP1,simple,1,1,WNT16>>SFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT16,,,,SFRP2,,,,,2850,DEVCOMLR:9606:13C829E81091,human_disease_LR002793,WNT16,SFRP2,WNT16>>SFRP2,simple,1,1,WNT16>>SFRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT16,,,,SFRP4,,,,,2851,DEVCOMLR:9606:D907BB899258,human_disease_LR002794,WNT16,SFRP4,WNT16>>SFRP4,simple,1,1,WNT16>>SFRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT16,,,,SFRP5,,,,,2852,DEVCOMLR:9606:702A4110A1B8,human_disease_LR002795,WNT16,SFRP5,WNT16>>SFRP5,simple,1,1,WNT16>>SFRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT16,,,,WIF1,,,,,2853,DEVCOMLR:9606:5C1C096D06D9,human_disease_LR002796,WNT16,WIF1,WNT16>>WIF1,simple,1,1,WNT16>>WIF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2,,,,CER1,,,,,2854,DEVCOMLR:9606:2F4E369D330D,human_disease_LR002797,WNT2,CER1,WNT2>>CER1,simple,1,1,WNT2>>CER1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2,,,,FRZB,,,,,2855,DEVCOMLR:9606:79AC19E43880,human_disease_LR002798,WNT2,FRZB,WNT2>>FRZB,simple,1,1,WNT2>>FRZB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2,,,,SFRP1,,,,,2856,DEVCOMLR:9606:22E9990E4592,human_disease_LR002799,WNT2,SFRP1,WNT2>>SFRP1,simple,1,1,WNT2>>SFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2,,,,SFRP2,,,,,2857,DEVCOMLR:9606:EECE82638EC1,human_disease_LR002800,WNT2,SFRP2,WNT2>>SFRP2,simple,1,1,WNT2>>SFRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2,,,,SFRP4,,,,,2858,DEVCOMLR:9606:36FC13C5C261,human_disease_LR002801,WNT2,SFRP4,WNT2>>SFRP4,simple,1,1,WNT2>>SFRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2,,,,SFRP5,,,,,2859,DEVCOMLR:9606:ECE28C6A8E5E,human_disease_LR002802,WNT2,SFRP5,WNT2>>SFRP5,simple,1,1,WNT2>>SFRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT2,,,,WIF1,,,,,2860,DEVCOMLR:9606:072B692653BC,human_disease_LR002803,WNT2,WIF1,WNT2>>WIF1,simple,1,1,WNT2>>WIF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2B,,,,SFRP1,,,,,2861,DEVCOMLR:9606:EB5AC750142B,human_disease_LR002804,WNT2B,SFRP1,WNT2B>>SFRP1,simple,1,1,WNT2B>>SFRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2B,,,,SFRP2,,,,,2862,DEVCOMLR:9606:6EFD79CF7B79,human_disease_LR002805,WNT2B,SFRP2,WNT2B>>SFRP2,simple,1,1,WNT2B>>SFRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2B,,,,SFRP4,,,,,2863,DEVCOMLR:9606:B3CE1CA3E6DE,human_disease_LR002806,WNT2B,SFRP4,WNT2B>>SFRP4,simple,1,1,WNT2B>>SFRP4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT2B,,,,SFRP5,,,,,2864,DEVCOMLR:9606:89EE4C1868DA,human_disease_LR002807,WNT2B,SFRP5,WNT2B>>SFRP5,simple,1,1,WNT2B>>SFRP5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT2B,,,,WIF1,,,,,2865,DEVCOMLR:9606:CBD35CEC4C04,human_disease_LR002808,WNT2B,WIF1,WNT2B>>WIF1,simple,1,1,WNT2B>>WIF1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
WNT3,,,,CER1,,,,,2866,DEVCOMLR:9606:748FD088B7B8,human_disease_LR002809,WNT3,CER1,WNT3>>CER1,simple,1,1,WNT3>>CER1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT3,,,,FRZB,,,,,2867,DEVCOMLR:9606:BE710FC47CAB,human_disease_LR002810,WNT3,FRZB,WNT3>>FRZB,simple,1,1,WNT3>>FRZB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
WNT3,,,,FZD8,RYK,,,,2868,DEVCOMLR:9606:859B15BA530F,human_disease_LR002811,WNT3,FZD8|RYK,WNT3>>FZD8|RYK,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,1,,,16280981;18528331,16280981;18528331,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,2
